cut_fraction,month,partial_month,strategy,sizing,training_expected_opportunities_per_month,monthly_budget,budget_utilization,initial_cash,available_cash_end,locked_capital_end,open_positions_end,realized_profit,unrealized_profit_marked_at_cost,total_account_value,account_return,eventual_open_profit_audit_only,deployed,fees,entries,resolved_exits,hit_rate,gross_winnings,gross_losses,profit_factor,dollar_days_locked,annualized_return_on_locked_capital,max_drawdown,skipped
0.6,2025-04,False,market_gated_per_level,availability_target_5000,87.28637566137567,5000.0,0.020038,5000.0,4901.289999999991,99.64000000000001,65,0.93,0.0,5000.929999999991,0.00018599999999824313,-57.040000000000035,100.19,4.4556990886643515,69,4,1.0,0.93,0.0,,909.2155640046296,0.37334380694595276,0.0,"{""category_gate"": 151, ""entry_liquidity_limited"": 82, ""horizon_gate"": 49, ""minimum_order"": 14, ""threshold_exit_insufficient_liquidity"": 15, ""untrained_level"": 366}"
0.6,2025-04,False,market_price_gated_global,one_dollar_until_exhausted,87.28637566137567,5000.0,0.00409,5000.0,4980.1099999999915,20.4,66,0.51,0.0,5000.509999999991,0.00010199999999827014,-7.569999999999997,20.45,1.1475999992176893,69,3,1.0,0.51,0.0,,207.7419660879629,0.8960635325901346,0.0,"{""category_gate"": 151, ""entry_liquidity_limited"": 74, ""horizon_gate"": 49, ""minimum_order"": 14, ""threshold_exit_insufficient_liquidity"": 4, ""untrained_level"": 366}"
0.6,2025-04,False,market_price_gated_global,availability_target_5000,87.28637566137567,5000.0,0.020038,5000.0,4900.369999999992,100.14000000000001,66,0.51,0.0,5000.509999999992,0.00010199999999849219,-68.07,100.19,4.431599108202755,69,3,1.0,0.51,0.0,,909.6171741898147,0.20464653183994863,0.0,"{""category_gate"": 151, ""entry_liquidity_limited"": 82, ""horizon_gate"": 49, ""minimum_order"": 14, ""threshold_exit_insufficient_liquidity"": 4, ""untrained_level"": 366}"
0.6,2025-05,False,ungated_per_level,one_dollar_until_exhausted,200.01785714285717,5000.0,0.03426800000000007,5000.0,4997.239999999954,19.949999999999992,107,17.18999999999993,0.0,5017.189999999954,0.0034379999999907263,-6.589999999999997,171.34000000000034,11.591101119280586,608,501,0.2894211576846307,114.13999999999999,-96.95000000000002,1.177307890665291,591.447878587963,10.608458035185636,0.0029316816667449967,"{""entry_liquidity_limited"": 738, ""minimum_order"": 225, ""threshold_exit_insufficient_liquidity"": 73, ""untrained_level"": 1750}"
0.6,2025-05,False,ungated_per_level,availability_target_5000,200.01785714285717,5000.0,0.16010999999999964,5000.0,4691.879999999956,30.120000000000005,107,-278.0,0.0,4721.999999999956,-0.055600000000008754,-9.209999999999997,800.5499999999982,36.99760346561742,608,501,0.2774451097804391,289.78,-567.78,0.5103737363063158,2074.5827770833316,-48.91103942483186,0.05738732595737956,"{""entry_liquidity_limited"": 820, ""minimum_order"": 225, ""threshold_exit_insufficient_liquidity"": 79, ""untrained_level"": 1750}"
0.6,2025-05,False,market_gated_per_level,one_dollar_until_exhausted,87.28637566137567,5000.0,0.009176000000000002,5000.0,5003.49999999999,5.1999999999999975,36,8.700000000000001,0.0,5008.69999999999,0.0017399999999978544,1.2800000000000005,45.88000000000001,2.9686002966895737,171,135,0.35555555555555557,33.66,-24.96,1.348557692307692,215.87499571759247,14.709901855211557,0.0010807765609333593,"{""category_gate"": 599, ""entry_liquidity_limited"": 178, ""horizon_gate"": 30, ""minimum_order"": 33, ""threshold_exit_insufficient_liquidity"": 22, ""untrained_level"": 1750}"
0.6,2025-05,False,market_gated_per_level,availability_target_5000,87.28637566137567,5000.0,0.04739800000000002,5000.0,4920.229999999991,5.1999999999999975,36,-74.57000000000005,0.0,4925.429999999991,-0.01491400000000176,1.2800000000000005,236.99000000000012,11.031499047204838,171,135,0.34074074074074073,93.67000000000004,-168.24000000000004,0.5567641464574419,1174.1973174768523,-23.180133010767662,0.017637773248612456,"{""category_gate"": 599, ""entry_liquidity_limited"": 203, ""horizon_gate"": 30, ""minimum_order"": 33, ""threshold_exit_insufficient_liquidity"": 24, ""untrained_level"": 1750}"
0.6,2025-05,False,market_price_gated_global,one_dollar_until_exhausted,87.28637566137567,5000.0,0.009176000000000002,5000.0,4996.419999999989,5.399999999999997,37,1.8199999999999985,0.0,5001.819999999989,0.0003639999999978105,-0.24999999999999972,45.88000000000001,2.6262001462295705,171,134,0.3283582089552239,30.459999999999997,-28.639999999999997,1.0635474860335197,225.56420879629616,2.9450594291753056,0.001721287387022618,"{""category_gate"": 599, ""entry_liquidity_limited"": 178, ""horizon_gate"": 30, ""minimum_order"": 33, ""threshold_exit_insufficient_liquidity"": 17, ""untrained_level"": 1750}"
0.6,2025-05,False,market_price_gated_global,availability_target_5000,87.28637566137567,5000.0,0.04739800000000002,5000.0,4915.789999999989,5.399999999999997,37,-78.81000000000003,0.0,4921.189999999989,-0.015762000000002274,-0.24999999999999972,236.99000000000012,10.750098907902823,171,134,0.3283582089552239,92.11000000000003,-170.92000000000002,0.5389070910367425,1190.1269125000008,-24.17023739054384,0.018078599128454585,"{""category_gate"": 599, ""entry_liquidity_limited"": 203, ""horizon_gate"": 30, ""minimum_order"": 33, ""threshold_exit_insufficient_liquidity"": 17, ""untrained_level"": 1750}"
0.6,2025-06,False,ungated_per_level,one_dollar_until_exhausted,200.01785714285717,5000.0,0.03688000000000002,5000.0,4933.499999999966,35.76000000000002,124,-30.74000000000005,0.0,4969.259999999967,-0.006148000000006704,5.420000000000006,184.4000000000001,11.923800595581502,649,525,0.23809523809523808,69.19999999999999,-99.94,0.6924154492695617,751.397877314815,-14.93230196510005,0.007012213404766698,"{""entry_liquidity_limited"": 1131, ""minimum_order"": 571, ""threshold_exit_insufficient_liquidity"": 81, ""untrained_level"": 2175}"
0.6,2025-06,False,ungated_per_level,availability_target_5000,200.01785714285717,5000.0,0.09257799999999966,5000.0,4866.539999999969,66.13000000000005,125,-67.33000000000003,0.0,4932.669999999969,-0.013466000000006195,-16.65000000000003,462.8899999999983,24.761102573596585,649,524,0.23473282442748092,184.45999999999998,-251.79,0.7325946225028793,1609.0684456018516,-15.273091748939168,0.02145020021510173,"{""entry_liquidity_limited"": 1217, ""minimum_order"": 571, ""threshold_exit_insufficient_liquidity"": 87, ""untrained_level"": 2175}"
0.6,2025-06,False,market_gated_per_level,one_dollar_until_exhausted,87.28637566137567,5000.0,0.010032000000000003,5000.0,4980.00999999999,17.76999999999999,51,-2.219999999999998,0.0,4997.779999999991,-0.00044400000000188733,6.250000000000001,50.16000000000002,3.3926001985393506,165,114,0.3508771929824561,18.21,-20.43,0.8913362701908958,266.5272414351854,-3.040214559820331,0.001365606705270505,"{""category_gate"": 928, ""entry_liquidity_limited"": 264, ""horizon_gate"": 4, ""minimum_order"": 123, ""threshold_exit_insufficient_liquidity"": 21, ""untrained_level"": 2175}"
0.6,2025-06,False,market_gated_per_level,availability_target_5000,87.28637566137567,5000.0,0.023394000000000015,5000.0,4960.359999999992,42.47000000000003,51,2.829999999999987,0.0,5002.829999999993,0.0005659999999985121,-18.449999999999996,116.97000000000007,6.620801193631441,165,114,0.3508771929824561,43.92,-41.08999999999999,1.0688732051594065,522.8031062499998,1.975791627194441,0.0044741972031793285,"{""category_gate"": 928, ""entry_liquidity_limited"": 288, ""horizon_gate"": 4, ""minimum_order"": 123, ""threshold_exit_insufficient_liquidity"": 21, ""untrained_level"": 2175}"
0.6,2025-06,False,market_price_gated_global,one_dollar_until_exhausted,87.28637566137567,5000.0,0.010032000000000003,5000.0,4972.3099999999895,22.82,62,-4.870000000000001,0.0,4995.129999999989,-0.0009740000000021398,5.520000000000003,50.16000000000002,2.798600097664448,165,103,0.2621359223300971,15.5,-20.369999999999994,0.7609229258713797,317.1099350694446,-5.605469281846155,0.0016679733124284864,"{""category_gate"": 928, ""entry_liquidity_limited"": 264, ""horizon_gate"": 4, ""minimum_order"": 123, ""threshold_exit_insufficient_liquidity"": 9, ""untrained_level"": 2175}"
0.6,2025-06,False,market_price_gated_global,availability_target_5000,87.28637566137567,5000.0,0.023394000000000015,5000.0,4952.7799999999925,47.520000000000024,62,0.29999999999998783,0.0,5000.299999999993,5.9999999998616715e-05,-19.180000000000007,116.97000000000007,6.016601040399818,165,103,0.2621359223300971,41.33,-41.03,1.0073117231294175,573.5127096064814,0.19092863709180835,0.004431029158324125,"{""category_gate"": 928, ""entry_liquidity_limited"": 288, ""horizon_gate"": 4, ""minimum_order"": 123, ""threshold_exit_insufficient_liquidity"": 9, ""untrained_level"": 2175}"
0.6,2025-07,False,ungated_per_level,one_dollar_until_exhausted,200.01785714285717,5000.0,0.046547999999999916,5000.0,4914.769999999942,52.35000000000007,203,-32.880000000000045,0.0,4967.119999999943,-0.0065760000000114616,-22.92999999999999,232.73999999999958,15.359801412775303,832,629,0.24960254372019078,91.14,-124.01999999999998,0.7348814707305275,1075.8885719907425,-11.154686751429944,0.006845055382368242,"{""entry_liquidity_limited"": 1240, ""minimum_order"": 528, ""threshold_exit_insufficient_liquidity"": 73, ""untrained_level"": 3431}"
0.6,2025-07,False,ungated_per_level,availability_target_5000,200.01785714285717,5000.0,0.18838799999999967,5000.0,4795.849999999943,178.17,203,-25.98000000000003,0.0,4974.019999999943,-0.005196000000011414,-91.54000000000009,941.9399999999983,51.79810650875349,832,629,0.246422893481717,414.81000000000006,-440.79,0.9410603688831417,3310.0039259259297,-2.8648606503834735,0.01759354600271703,"{""entry_liquidity_limited"": 1353, ""minimum_order"": 528, ""threshold_exit_insufficient_liquidity"": 80, ""untrained_level"": 3431}"
0.6,2025-07,False,market_gated_per_level,one_dollar_until_exhausted,87.28637566137567,5000.0,0.016006000000000013,5000.0,4966.0899999999865,18.509999999999998,57,-15.399999999999977,0.0,4984.599999999987,-0.003080000000002636,-2.4,80.03000000000007,5.578200320462139,263,206,0.2815533980582524,29.34,-44.739999999999995,0.655789003129191,398.9212625,-14.090499876526364,0.0030959504647952046,"{""category_gate"": 953, ""entry_liquidity_limited"": 359, ""horizon_gate"": 4, ""minimum_order"": 140, ""threshold_exit_insufficient_liquidity"": 31, ""untrained_level"": 3431}"
0.6,2025-07,False,market_gated_per_level,availability_target_5000,87.28637566137567,5000.0,0.05720799999999996,5000.0,4926.129999999985,51.29,57,-22.57999999999998,0.0,4977.419999999985,-0.004516000000003073,-27.490000000000006,286.0399999999998,16.38270121914222,263,206,0.2815533980582524,124.11,-146.69,0.8460699434180926,1070.5578173611113,-7.698509941588679,0.011607814274972502,"{""category_gate"": 953, ""entry_liquidity_limited"": 403, ""horizon_gate"": 4, ""minimum_order"": 140, ""threshold_exit_insufficient_liquidity"": 33, ""untrained_level"": 3431}"
0.6,2025-07,False,market_price_gated_global,one_dollar_until_exhausted,87.28637566137567,5000.0,0.016006000000000013,5000.0,4961.149999999984,18.870000000000005,62,-19.979999999999983,0.0,4980.019999999984,-0.003996000000003219,-3.1200000000000006,80.03000000000007,5.163100570029766,263,201,0.24875621890547264,27.150000000000002,-47.13,0.5760661998726926,404.3618986111111,-18.03508200215876,0.003996000000003187,"{""category_gate"": 953, ""entry_liquidity_limited"": 359, ""horizon_gate"": 4, ""minimum_order"": 140, ""threshold_exit_insufficient_liquidity"": 9, ""untrained_level"": 3431}"
0.6,2025-07,False,market_price_gated_global,availability_target_5000,87.28637566137567,5000.0,0.05720799999999996,5000.0,4916.949999999983,51.65,62,-31.399999999999984,0.0,4968.599999999983,-0.006280000000003394,-26.490000000000002,286.0399999999998,15.700302201012512,263,201,0.24875621890547264,117.92999999999999,-149.32999999999998,0.7897274492734213,1077.9694430555558,-10.632026792441577,0.01154800000000123,"{""category_gate"": 953, ""entry_liquidity_limited"": 403, ""horizon_gate"": 4, ""minimum_order"": 140, ""threshold_exit_insufficient_liquidity"": 9, ""untrained_level"": 3431}"
0.6,2025-08,False,ungated_per_level,one_dollar_until_exhausted,200.01785714285717,5000.0,0.08472399999999981,5000.0,4824.40999999988,75.67000000000006,290,-99.92000000000002,0.0,4900.07999999988,-0.019984000000023983,-20.540000000000063,423.61999999999904,27.282202026402764,1415,1125,0.216,152.2,-252.12,0.6036807869268602,1596.7725273148153,-22.84032282377158,0.02082833373332527,"{""entry_liquidity_limited"": 1983, ""minimum_order"": 793, ""threshold_exit_insufficient_liquidity"": 139, ""untrained_level"": 6936}"
0.6,2025-08,False,ungated_per_level,availability_target_5000,200.01785714285717,5000.0,0.30737799999999854,5000.0,4355.5199999998895,307.8600000000002,291,-336.6199999999999,0.0,4663.37999999989,-0.06732400000002203,13.419999999999874,1536.8899999999926,79.33620662233436,1415,1124,0.2117437722419929,540.85,-877.47,0.616374348980592,5279.943244328694,-23.270382713294016,0.07644679483737893,"{""entry_liquidity_limited"": 2189, ""minimum_order"": 793, ""threshold_exit_insufficient_liquidity"": 153, ""untrained_level"": 6936}"
0.6,2025-08,False,market_gated_per_level,one_dollar_until_exhausted,87.28637566137567,5000.0,0.03010599999999999,5000.0,4953.939999999948,21.759999999999994,112,-24.299999999999986,0.0,4975.699999999948,-0.0048600000000104115,-16.469999999999988,150.52999999999994,10.376200406391163,495,383,0.26370757180156656,65.86,-90.16,0.7304791481810116,648.4182456018519,-13.678671228270975,0.005626000000010208,"{""category_gate"": 1451, ""entry_liquidity_limited"": 638, ""horizon_gate"": 39, ""minimum_order"": 223, ""threshold_exit_insufficient_liquidity"": 45, ""untrained_level"": 6936}"
0.6,2025-08,False,market_gated_per_level,availability_target_5000,87.28637566137567,5000.0,0.08809599999999984,5000.0,5032.339999999951,69.82999999999998,113,102.16999999999994,0.0,5102.169999999951,0.020433999999990293,-13.799999999999978,440.4799999999992,25.014800291192444,495,382,0.25654450261780104,305.0799999999999,-202.90999999999997,1.5035237297323936,2124.819641203703,17.550689610001044,0.011189003649558814,"{""category_gate"": 1451, ""entry_liquidity_limited"": 717, ""horizon_gate"": 39, ""minimum_order"": 223, ""threshold_exit_insufficient_liquidity"": 54, ""untrained_level"": 6936}"
0.6,2025-08,False,market_price_gated_global,one_dollar_until_exhausted,87.28637566137567,5000.0,0.03010599999999999,5000.0,4957.799999999954,23.549999999999994,125,-18.64999999999999,0.0,4981.349999999954,-0.003730000000009226,-16.58999999999999,150.52999999999994,8.943800362712889,495,370,0.21081081081081082,78.10000000000001,-96.75,0.8072351421188632,668.1822802083334,-10.187714043954527,0.0052220991559155956,"{""category_gate"": 1451, ""entry_liquidity_limited"": 638, ""horizon_gate"": 39, ""minimum_order"": 223, ""threshold_exit_insufficient_liquidity"": 22, ""untrained_level"": 6936}"
0.6,2025-08,False,market_price_gated_global,availability_target_5000,87.28637566137567,5000.0,0.08809599999999984,5000.0,5013.509999999955,71.61999999999998,126,85.12999999999998,0.0,5085.129999999955,0.017025999999990882,-13.919999999999956,440.4799999999992,22.905700389492427,495,369,0.20596205962059622,307.5799999999999,-222.45,1.3826927399415596,2148.7829711805553,14.46048782810699,0.01139635479951545,"{""category_gate"": 1451, ""entry_liquidity_limited"": 717, ""horizon_gate"": 39, ""minimum_order"": 223, ""threshold_exit_insufficient_liquidity"": 24, ""untrained_level"": 6936}"
0.6,2025-09,True,ungated_per_level,one_dollar_until_exhausted,200.01785714285717,5000.0,0.16231800000000063,5000.0,4847.099999999866,0,0,-152.89999999999853,0.0,4847.099999999866,-0.030580000000026808,0.0,811.5900000000031,48.60670683825026,2354,2354,0.18181818181818182,444.40999999999997,-597.31,0.7440190186000569,772.08990949074,-72.28238488029197,0.037698797565960916,"{""entry_liquidity_limited"": 2704, ""minimum_order"": 795, ""threshold_exit_insufficient_liquidity"": 124, ""untrained_level"": 8493}"
0.6,2025-09,True,ungated_per_level,availability_target_5000,200.01785714285717,5000.0,0.7468319999999943,5000.0,4719.609999999878,0,0,-280.39,0.0,4719.609999999878,-0.056078000000024386,0.0,3734.159999999971,189.07121536003478,2354,2354,0.1788445199660153,2159.2299999999996,-2439.62,0.8850681663537763,3204.6165467592555,-31.93591136621201,0.108929894000817,"{""entry_liquidity_limited"": 3086, ""minimum_order"": 795, ""threshold_exit_insufficient_liquidity"": 149, ""untrained_level"": 8493}"
0.6,2025-09,True,market_gated_per_level,one_dollar_until_exhausted,87.28637566137567,5000.0,0.02383800000000003,5000.0,4993.47999999999,0,0,-6.520000000000012,0.0,4993.47999999999,-0.0013040000000020813,0.0,119.19000000000015,7.554600773241377,350,350,0.21714285714285714,75.97,-82.49000000000001,0.9209601163777427,261.34483831018514,-9.105976668173051,0.005200000000002183,"{""category_gate"": 2656, ""entry_liquidity_limited"": 426, ""minimum_order"": 143, ""threshold_exit_insufficient_liquidity"": 33, ""untrained_level"": 8493}"
0.6,2025-09,True,market_gated_per_level,availability_target_5000,87.28637566137567,5000.0,0.11217199999999998,5000.0,4760.549999999988,0,0,-239.44999999999953,0.0,4760.549999999988,-0.04789000000000232,0.0,560.8599999999999,25.01710032074527,350,350,0.20285714285714285,196.32999999999998,-435.78000000000003,0.4505254945155812,815.7418997685178,-107.14081258398156,0.04843000000000229,"{""category_gate"": 2656, ""entry_liquidity_limited"": 492, ""minimum_order"": 143, ""threshold_exit_insufficient_liquidity"": 43, ""untrained_level"": 8493}"
0.6,2025-09,True,market_price_gated_global,one_dollar_until_exhausted,87.28637566137567,5000.0,0.02383800000000003,5000.0,4988.929999999993,0,0,-11.070000000000011,0.0,4988.929999999993,-0.0022140000000013815,0.0,119.19000000000015,6.6313006104610945,350,350,0.2,78.55,-89.62,0.876478464628431,272.01033391203697,-14.854398882163947,0.006100000000001455,"{""category_gate"": 2656, ""entry_liquidity_limited"": 426, ""minimum_order"": 143, ""threshold_exit_insufficient_liquidity"": 16, ""untrained_level"": 8493}"
0.6,2025-09,True,market_price_gated_global,availability_target_5000,87.28637566137567,5000.0,0.11217199999999998,5000.0,4763.289999999988,0,0,-236.70999999999958,0.0,4763.289999999988,-0.04734200000000233,0.0,560.8599999999999,24.580600187981883,350,350,0.2,201.32,-438.03000000000003,0.4596032235235029,822.3330303240735,-105.06588792371721,0.048014000000002305,"{""category_gate"": 2656, ""entry_liquidity_limited"": 492, ""minimum_order"": 143, ""threshold_exit_insufficient_liquidity"": 16, ""untrained_level"": 8493}"
0.7,2024-11,True,ungated_per_level,one_dollar_until_exhausted,567.1702008928571,5000.0,0.013912000000000015,5000.0,4975.819999999977,44.02000000000001,149,19.839999999999996,0.0,5019.839999999977,0.003967999999995531,0.7200000000000067,69.56000000000007,4.486399621649835,245,96,0.2916666666666667,35.35000000000001,-15.51,2.2791747259832373,343.7048519675925,21.069239955573277,0.0013190371029153138,"{""entry_liquidity_limited"": 271, ""minimum_order"": 61, ""threshold_exit_insufficient_liquidity"": 55, ""untrained_level"": 253}"
0.7,2024-11,True,ungated_per_level,availability_target_5000,567.1702008928571,5000.0,0.033698,5000.0,4898.049999999975,114.19,149,12.239999999999998,0.0,5012.239999999974,0.0024479999999948987,-8.919999999999998,168.48999999999998,9.372899472404274,245,96,0.28125,45.620000000000005,-33.379999999999995,1.366686638705812,744.3215931712963,6.002244246287555,0.004503326592982198,"{""entry_liquidity_limited"": 300, ""minimum_order"": 61, ""threshold_exit_insufficient_liquidity"": 57, ""untrained_level"": 253}"
0.7,2024-11,True,market_gated_per_level,one_dollar_until_exhausted,225.29185267857144,5000.0,0.004277999999999999,5000.0,4988.729999999998,8.020000000000001,17,-3.25,0.0,4996.749999999998,-0.0006500000000003725,0.27999999999999925,21.389999999999993,1.2866997225157908,53,36,0.3055555555555556,5.46,-8.709999999999999,0.6268656716417911,48.312121874999995,-24.553879108626923,0.0009100000000004002,"{""category_gate"": 66, ""entry_liquidity_limited"": 52, ""horizon_gate"": 176, ""minimum_order"": 11, ""threshold_exit_insufficient_liquidity"": 12, ""untrained_level"": 253}"
0.7,2024-11,True,market_gated_per_level,availability_target_5000,225.29185267857144,5000.0,0.01198200000000001,5000.0,4957.139999999998,25.749999999999996,17,-17.109999999999996,0.0,4982.889999999998,-0.00342200000000048,2.84,59.91000000000005,2.967899624651668,53,36,0.2777777777777778,9.31,-26.42,0.35238455715367145,123.80984745370371,-50.441464297379504,0.0045600000000004005,"{""category_gate"": 66, ""entry_liquidity_limited"": 64, ""horizon_gate"": 176, ""minimum_order"": 11, ""threshold_exit_insufficient_liquidity"": 13, ""untrained_level"": 253}"
0.7,2024-11,True,market_price_gated_global,one_dollar_until_exhausted,151.91573660714286,5000.0,0.0015899999999999996,5000.0,4999.229999999999,3.2700000000000005,10,2.5,0.0,5002.499999999999,0.0004999999999997229,-2.8000000000000003,7.949999999999998,0.4972999361313876,25,15,0.2,6.34,-3.8400000000000003,1.6510416666666665,28.079826041666667,32.496640066287206,0.0007679508511455559,"{""category_gate"": 55, ""entry_liquidity_limited"": 27, ""horizon_gate"": 133, ""minimum_order"": 6, ""price_gate"": 87, ""threshold_exit_insufficient_liquidity"": 1, ""untrained_level"": 253}"
0.7,2024-11,True,market_price_gated_global,availability_target_5000,151.91573660714286,5000.0,0.003303999999999999,5000.0,4990.659999999999,7.85,10,-1.4899999999999989,0.0,4998.509999999999,-0.0002980000000001315,-7.38,16.519999999999996,0.9797998882867389,25,15,0.2,6.34,-7.829999999999999,0.8097062579821201,45.98889398148148,-11.825681222492406,0.0015658997824139114,"{""category_gate"": 55, ""entry_liquidity_limited"": 31, ""horizon_gate"": 133, ""minimum_order"": 6, ""price_gate"": 87, ""threshold_exit_insufficient_liquidity"": 1, ""untrained_level"": 253}"
0.7,2024-12,False,ungated_per_level,one_dollar_until_exhausted,567.1702008928571,5000.0,0.049336000000000026,5000.0,4986.359999999979,45.65999999999998,153,32.01999999999999,0.0,5032.019999999979,0.006403999999995635,-18.769999999999992,246.68000000000012,16.303200382055316,760,607,0.342668863261944,150.42000000000002,-118.39999999999999,1.2704391891891895,1086.4057916666677,10.75776665556097,0.0049843913007004016,"{""entry_liquidity_limited"": 865, ""minimum_order"": 218, ""threshold_exit_insufficient_liquidity"": 128, ""untrained_level"": 862}"
0.7,2024-12,False,ungated_per_level,availability_target_5000,567.1702008928571,5000.0,0.12045599999999977,5000.0,5135.139999999968,111.56000000000007,154,246.69999999999996,0.0,5246.699999999968,0.0493399999999935,-31.61,602.2799999999988,32.79160287821142,760,606,0.3415841584158416,527.1199999999999,-280.42,1.8797518008701228,2713.2859964120366,33.186881190951965,0.014070794871234865,"{""entry_liquidity_limited"": 953, ""minimum_order"": 218, ""threshold_exit_insufficient_liquidity"": 135, ""untrained_level"": 862}"
0.7,2024-12,False,market_gated_per_level,one_dollar_until_exhausted,225.29185267857144,5000.0,0.023062000000000017,5000.0,5016.9500000000035,6.2299999999999995,16,23.18,0.0,5023.180000000003,0.004636000000000529,-6.070000000000001,115.31000000000009,7.347300262538341,303,287,0.313588850174216,86.74000000000001,-63.56,1.3646947765890498,259.224929513889,32.63845038309359,0.0034225556815022026,"{""category_gate"": 125, ""entry_liquidity_limited"": 275, ""horizon_gate"": 518, ""minimum_order"": 32, ""threshold_exit_insufficient_liquidity"": 47, ""untrained_level"": 862}"
0.7,2024-12,False,market_gated_per_level,availability_target_5000,225.29185267857144,5000.0,0.09408599999999999,5000.0,5580.51,25.550000000000008,17,606.0599999999997,0.0,5606.06,0.1212120000000001,-25.390000000000004,470.42999999999995,23.962010921003582,303,286,0.3146853146853147,844.22,-238.16000000000003,3.5447598253275108,796.4398406250001,277.75092193580565,0.015552466102575465,"{""category_gate"": 125, ""entry_liquidity_limited"": 326, ""horizon_gate"": 518, ""minimum_order"": 32, ""threshold_exit_insufficient_liquidity"": 51, ""untrained_level"": 862}"
0.7,2024-12,False,market_price_gated_global,one_dollar_until_exhausted,151.91573660714286,5000.0,0.007756000000000002,5000.0,5017.909999999994,6.28,21,24.18999999999999,0.0,5024.189999999994,0.004837999999998788,-5.670000000000001,38.78000000000001,2.7452004989430296,162,141,0.14893617021276595,52.58,-28.39,1.852060584712927,182.98790995370385,48.251001949985834,0.0027318688702947422,"{""category_gate"": 86, ""entry_liquidity_limited"": 173, ""horizon_gate"": 381, ""minimum_order"": 28, ""price_gate"": 321, ""threshold_exit_insufficient_liquidity"": 7, ""untrained_level"": 862}"
0.7,2024-12,False,market_price_gated_global,availability_target_5000,151.91573660714286,5000.0,0.03389599999999999,5000.0,5851.639999999996,25.96,21,877.6000000000006,0.0,5877.599999999996,0.17551999999999923,-25.349999999999998,169.47999999999993,12.59111947038464,162,141,0.14893617021276595,985.0500000000002,-107.44999999999999,9.167519776640301,637.0757814814812,502.80360564814777,0.011235460697886921,"{""category_gate"": 86, ""entry_liquidity_limited"": 187, ""horizon_gate"": 381, ""minimum_order"": 28, ""price_gate"": 321, ""threshold_exit_insufficient_liquidity"": 7, ""untrained_level"": 862}"
0.7,2025-01,False,ungated_per_level,one_dollar_until_exhausted,567.1702008928571,5000.0,0.03977400000000003,5000.0,4881.4699999999675,125.86000000000008,399,7.330000000000017,0.0,5007.329999999967,0.001465999999993528,-24.729999999999986,198.87000000000018,13.19609944333359,665,266,0.36466165413533835,54.34,-47.01,1.1559242714316105,1185.0156996527778,2.2577338011504335,0.0023156220793177475,"{""entry_liquidity_limited"": 686, ""minimum_order"": 118, ""threshold_exit_insufficient_liquidity"": 131, ""untrained_level"": 535}"
0.7,2025-01,False,ungated_per_level,availability_target_5000,567.1702008928571,5000.0,0.07985199999999992,5000.0,4696.189999999961,270.48,405,-33.330000000000005,0.0,4966.669999999962,-0.00666600000000761,-22.090000000000085,399.25999999999965,22.96809865074898,665,260,0.36153846153846153,59.38999999999998,-92.72,0.6405306298533217,2304.798865046297,-5.2783130816734545,0.00855716188129945,"{""entry_liquidity_limited"": 775, ""minimum_order"": 118, ""threshold_exit_insufficient_liquidity"": 142, ""untrained_level"": 535}"
0.7,2025-01,False,market_gated_per_level,one_dollar_until_exhausted,225.29185267857144,5000.0,0.008806000000000001,5000.0,4981.559999999999,11.509999999999998,36,-6.9300000000000015,0.0,4993.069999999999,-0.0013860000000002204,-9.86,44.03000000000001,2.9573002024739976,137,101,0.24752475247524752,17.71,-24.639999999999997,0.7187500000000001,125.08826979166672,-20.221320545985446,0.002925851143079767,"{""category_gate"": 232, ""entry_liquidity_limited"": 121, ""horizon_gate"": 406, ""minimum_order"": 8, ""threshold_exit_insufficient_liquidity"": 26, ""untrained_level"": 535}"
0.7,2025-01,False,market_gated_per_level,availability_target_5000,225.29185267857144,5000.0,0.022970000000000018,5000.0,4917.129999999999,46.18999999999998,37,-36.68000000000001,0.0,4963.319999999999,-0.007336000000000231,145.34999999999997,114.8500000000001,6.501900085566941,137,100,0.24,18.69,-55.37,0.33754740834386854,852.5908217592593,-15.702960503814037,0.008790221103721239,"{""category_gate"": 232, ""entry_liquidity_limited"": 144, ""horizon_gate"": 406, ""minimum_order"": 8, ""threshold_exit_insufficient_liquidity"": 28, ""untrained_level"": 535}"
0.7,2025-01,False,market_price_gated_global,one_dollar_until_exhausted,151.91573660714286,5000.0,0.005396,5000.0,4980.679999999998,9.88,41,-9.44,0.0,4990.559999999998,-0.0018880000000004449,1.8400000000000014,26.979999999999997,1.740699990336596,104,63,0.12698412698412698,6.390000000000001,-15.829999999999998,0.4036639292482629,122.27268194444444,-28.17963869939105,0.0021037896210383475,"{""category_gate"": 185, ""entry_liquidity_limited"": 100, ""horizon_gate"": 337, ""minimum_order"": 8, ""price_gate"": 149, ""threshold_exit_insufficient_liquidity"": 5, ""untrained_level"": 535}"
