cut_fraction,gate_type,candidate,categories,max_horizon_days,score,initial_cash,available_cash_end,locked_capital_end,open_positions_end,realized_profit,unrealized_profit_marked_at_cost,total_account_value,account_return,eventual_open_profit_audit_only,deployed,fees,entries,resolved_exits,hit_rate,gross_winnings,gross_losses,profit_factor,dollar_days_locked,annualized_return_on_locked_capital,max_drawdown,skipped,levels
0.7,global_price_range,01-25c,,,129.69005254672444,5000.0,5127.669999999939,2.24,8,129.9099999999999,0.0,5129.909999999939,0.025981999999987737,-2.24,338.0899999999991,21.439398720341885,984,976,0.15163934426229508,412.51,-282.6,1.4596956829440904,1079.4745327546275,43.926140507455806,0.005512555169950722,"{'horizon_gate': 1101, 'untrained_level': 2698, 'category_gate': 1008, 'entry_liquidity_limited': 1059, 'price_gate': 837, 'minimum_order': 244, 'threshold_exit_insufficient_liquidity': 47}","1,2,3,4,5,6,7,8,9,10,12,14,15,20,23,25"
0.7,global_price_range,01-30c,,,132.43175714502297,5000.0,5130.419999999937,2.24,8,132.65999999999983,0.0,5132.659999999937,0.026531999999987343,-2.24,367.4699999999991,22.897697646623794,1044,1036,0.16505791505791506,434.15999999999997,-301.5,1.44,1162.4285497685182,41.65494731666931,0.0050548080829616315,"{'horizon_gate': 1132, 'untrained_level': 2698, 'category_gate': 1073, 'entry_liquidity_limited': 1108, 'price_gate': 674, 'minimum_order': 251, 'threshold_exit_insufficient_liquidity': 47}","1,2,3,4,5,6,7,8,9,10,12,14,15,20,23,25,30"
0.7,global_price_range,01-35c,,,128.2057611346989,5000.0,5126.199999999936,2.24,8,128.4399999999998,0.0,5128.439999999936,0.025687999999987277,-2.24,394.5699999999991,24.160498074406306,1090,1082,0.17190388170055454,448.4,-319.96000000000004,1.4014251781472682,1222.3886530092595,38.35163217900453,0.004710869170177857,"{'horizon_gate': 1154, 'untrained_level': 2698, 'category_gate': 1122, 'entry_liquidity_limited': 1139, 'price_gate': 554, 'minimum_order': 254, 'threshold_exit_insufficient_liquidity': 47}","1,2,3,4,5,6,7,8,9,10,12,14,15,20,23,25,30,35"
0.7,global_price_range,01-40c,,,131.68088451962947,5000.0,5129.689999999939,2.24,8,131.92999999999984,0.0,5131.929999999938,0.026385999999987586,-2.24,459.9399999999987,26.96909823006976,1209,1201,0.20233139050791007,487.96000000000004,-356.03,1.3705586607870126,1371.1548037037048,35.1196304530511,0.004929884982525609,"{'horizon_gate': 1190, 'untrained_level': 2698, 'category_gate': 1211, 'entry_liquidity_limited': 1226, 'price_gate': 298, 'minimum_order': 266, 'threshold_exit_insufficient_liquidity': 47}","1,2,3,4,5,6,7,8,9,10,12,14,15,20,23,25,30,35,39,40"
0.7,global_price_range,01-45c,,,121.30082136559015,5000.0,5119.319999999942,2.24,8,121.55999999999987,0.0,5121.559999999942,0.024311999999988343,-2.24,515.3399999999986,29.179299608486815,1291,1283,0.21434138737334374,511.41999999999996,-389.86,1.3118042374185603,1471.7863440972233,30.146631117993987,0.005770917105773488,"{'horizon_gate': 1210, 'untrained_level': 2698, 'category_gate': 1255, 'entry_liquidity_limited': 1278, 'price_gate': 147, 'minimum_order': 271, 'threshold_exit_insufficient_liquidity': 47}","1,2,3,4,5,6,7,8,9,10,12,14,15,20,23,25,30,35,39,40,45"
0.7,global_price_range,01-49c,,,111.14356979407393,5000.0,5109.169999999952,2.24,8,111.40999999999984,0.0,5111.409999999952,0.022281999999990365,-2.24,583.5999999999979,31.65429835373756,1384,1376,0.22965116279069767,539.39,-427.98,1.2603159026122714,1544.3020592592595,26.332057097369383,0.007267071293190986,"{'horizon_gate': 1227, 'untrained_level': 2698, 'category_gate': 1289, 'entry_liquidity_limited': 1324, 'minimum_order': 274, 'threshold_exit_insufficient_liquidity': 47}","1,2,3,4,5,6,7,8,9,10,12,14,15,20,23,25,30,35,39,40,45,49"
0.7,global_price_range,06-10c,,,24.503265888680538,5000.0,5024.179999999987,0.38,3,24.55999999999998,0.0,5024.559999999987,0.004911999999997363,-0.38,108.87000000000003,7.228799748903514,292,289,0.11418685121107267,119.86,-95.29999999999998,1.2577124868835259,377.3411131944443,23.75675399934655,0.0026340000000000144,"{'price_gate': 3207, 'horizon_gate': 257, 'untrained_level': 2698, 'category_gate': 351, 'entry_liquidity_limited': 308, 'minimum_order': 67, 'threshold_exit_insufficient_liquidity': 20}","6,7,8,9,10"
0.7,global_price_range,06-15c,,,51.024390434976816,5000.0,5050.059999999982,1.08,4,51.139999999999965,0.0,5051.139999999982,0.010227999999996351,-1.08,177.50000000000003,11.182898787340497,449,445,0.15730337078651685,199.45,-148.31,1.3448182860225204,616.0956502314816,30.29740591901062,0.003285894633369786,"{'price_gate': 2769, 'horizon_gate': 367, 'untrained_level': 2698, 'category_gate': 502, 'entry_liquidity_limited': 447, 'minimum_order': 87, 'threshold_exit_insufficient_liquidity': 20}","6,7,8,9,10,12,14,15"
0.7,global_price_range,06-20c,,,56.52354691215275,5000.0,5054.619999999979,2.08,5,56.699999999999974,0.0,5056.699999999979,0.011339999999995687,-2.08,204.94000000000003,12.6794984191626,509,504,0.17261904761904762,224.33999999999997,-167.64,1.3382247673586256,724.530878472222,28.56399998249825,0.003216592470601252,"{'price_gate': 2605, 'horizon_gate': 407, 'untrained_level': 2698, 'category_gate': 561, 'entry_liquidity_limited': 495, 'minimum_order': 92, 'threshold_exit_insufficient_liquidity': 20}","6,7,8,9,10,12,14,15,20"
0.7,global_price_range,06-25c,,,35.63782121847216,5000.0,5033.729999999979,2.1,6,35.829999999999934,0.0,5035.829999999979,0.007165999999995787,-2.1,261.4300000000002,15.662698086962067,612,606,0.18151815181518152,250.32000000000002,-214.49,1.1670474147978926,871.787815277777,15.001299365296772,0.00533190514445611,"{'price_gate': 2373, 'horizon_gate': 454, 'untrained_level': 2698, 'category_gate': 636, 'entry_liquidity_limited': 566, 'minimum_order': 99, 'threshold_exit_insufficient_liquidity': 20}","6,7,8,9,10,12,14,15,20,23,25"
0.7,global_price_range,06-30c,,,38.37952581677078,5000.0,5036.479999999977,2.1,6,38.57999999999994,0.0,5038.579999999977,0.007715999999995393,-2.1,290.8099999999998,17.120997013243993,672,666,0.1996996996996997,271.97,-233.39000000000001,1.165302712198466,954.7418322916656,14.749222799004933,0.004974404320535775,"{'price_gate': 2210, 'horizon_gate': 485, 'untrained_level': 2698, 'category_gate': 701, 'entry_liquidity_limited': 615, 'minimum_order': 106, 'threshold_exit_insufficient_liquidity': 20}","6,7,8,9,10,12,14,15,20,23,25,30"
0.7,global_price_range,06-35c,,,34.15352980644666,5000.0,5032.259999999976,2.1,6,34.3599999999999,0.0,5034.359999999976,0.006871999999995104,-2.1,317.90999999999957,18.38379744102654,718,712,0.20786516853932585,286.21,-251.85,1.1364304149295215,1014.7019355324059,12.359688654205229,0.00461661265726341,"{'price_gate': 2090, 'horizon_gate': 507, 'untrained_level': 2698, 'category_gate': 750, 'entry_liquidity_limited': 646, 'minimum_order': 109, 'threshold_exit_insufficient_liquidity': 20}","6,7,8,9,10,12,14,15,20,23,25,30,35"
0.7,global_price_range,06-40c,,,37.62865319137722,5000.0,5035.749999999978,2.1,6,37.8499999999999,0.0,5037.8499999999785,0.007569999999995636,-2.1,383.2799999999994,21.192397596690018,837,831,0.246690734055355,325.77,-287.91999999999996,1.1314601278132816,1163.4680862268515,11.874197636828248,0.004692348594875205,"{'price_gate': 1834, 'horizon_gate': 543, 'untrained_level': 2698, 'category_gate': 839, 'entry_liquidity_limited': 733, 'minimum_order': 121, 'threshold_exit_insufficient_liquidity': 20}","6,7,8,9,10,12,14,15,20,23,25,30,35,39,40"
0.7,global_price_range,06-45c,,,27.248590037337905,5000.0,5025.379999999982,2.1,6,27.479999999999944,0.0,5027.479999999982,0.005495999999996393,-2.1,438.6799999999993,23.402598975107065,919,913,0.25958378970427165,349.23,-321.74999999999994,1.0854079254079256,1264.0996266203706,7.9346594119453915,0.0053586461030193915,"{'price_gate': 1683, 'horizon_gate': 563, 'untrained_level': 2698, 'category_gate': 883, 'entry_liquidity_limited': 785, 'minimum_order': 126, 'threshold_exit_insufficient_liquidity': 20}","6,7,8,9,10,12,14,15,20,23,25,30,35,39,40,45"
0.7,global_price_range,06-49c,,,17.091338465821735,5000.0,5015.229999999991,2.1,6,17.329999999999977,0.0,5017.329999999992,0.003465999999998415,-2.1,506.9399999999993,25.8775977203578,1012,1006,0.27634194831013914,377.2,-359.86999999999995,1.0481562786561816,1336.6153417824078,4.732438572465326,0.00675314560687799,"{'price_gate': 1536, 'horizon_gate': 580, 'untrained_level': 2698, 'category_gate': 917, 'entry_liquidity_limited': 831, 'minimum_order': 129, 'threshold_exit_insufficient_liquidity': 20}","6,7,8,9,10,12,14,15,20,23,25,30,35,39,40,45,49"
0.7,global_price_range,11-15c,,,26.521124546296292,5000.0,5025.879999999996,0.7,1,26.579999999999995,0.0,5026.579999999995,0.005315999999998988,-0.7,68.63000000000004,3.954099038437003,157,156,0.23717948717948717,79.59000000000002,-53.009999999999984,1.501414827391059,238.75453703703704,40.63462047841634,0.003497242482125158,"{'price_gate': 3736, 'untrained_level': 2698, 'category_gate': 151, 'horizon_gate': 110, 'entry_liquidity_limited': 139, 'minimum_order': 20}","12,14,15"
0.7,global_price_range,11-20c,,,32.02028102347222,5000.0,5030.439999999992,1.7,2,32.14,0.0,5032.139999999992,0.006427999999998324,-1.7,96.07000000000006,5.450698670259111,217,215,0.25116279069767444,104.48,-72.34,1.4442908487696986,347.1897652777776,33.788726434992256,0.003687054298444799,"{'price_gate': 3572, 'untrained_level': 2698, 'entry_liquidity_limited': 187, 'category_gate': 210, 'horizon_gate': 150, 'minimum_order': 25}","12,14,15,20"
0.7,global_price_range,11-25c,,,11.134555329791683,5000.0,5009.549999999992,1.72,3,11.270000000000016,0.0,5011.269999999992,0.002253999999998424,-1.72,152.56,8.433898338058578,320,317,0.24290220820189273,130.46,-119.18999999999998,1.0945549123248597,494.44670208333343,8.319501338906115,0.00667602464932557,"{'price_gate': 3340, 'untrained_level': 2698, 'entry_liquidity_limited': 258, 'category_gate': 285, 'horizon_gate': 197, 'minimum_order': 32}","12,14,15,20,23,25"
0.7,global_price_range,11-30c,,,13.876259928090292,5000.0,5012.29999999999,1.72,3,14.020000000000014,0.0,5014.01999999999,0.0028039999999980303,-1.72,181.94000000000003,9.892197264340497,380,377,0.26525198938992045,152.11,-138.08999999999997,1.1015279889926863,577.4007190972227,8.86264916330725,0.0053584803429439385,"{'price_gate': 3177, 'untrained_level': 2698, 'entry_liquidity_limited': 307, 'category_gate': 350, 'horizon_gate': 228, 'minimum_order': 39}","12,14,15,20,23,25,30"
0.7,global_price_range,11-35c,,,9.650263917766214,5000.0,5008.079999999989,1.72,3,9.800000000000011,0.0,5009.799999999989,0.0019599999999979634,-1.72,209.04000000000005,11.15499769212304,426,423,0.2718676122931442,166.35000000000002,-156.55,1.0625998083679336,637.3608223379629,5.6122056371128615,0.005699885763045981,"{'price_gate': 3057, 'untrained_level': 2698, 'entry_liquidity_limited': 338, 'category_gate': 399, 'horizon_gate': 250, 'minimum_order': 42}","12,14,15,20,23,25,30,35"
0.7,global_price_range,11-40c,,,13.125387302696765,5000.0,5011.5699999999915,1.72,3,13.290000000000006,0.0,5013.289999999992,0.002657999999998273,-1.72,274.40999999999974,13.963597847786506,545,542,0.3173431734317343,205.91000000000003,-192.62,1.0689959505762643,786.1269730324069,6.170568071577965,0.004829627029959439,"{'price_gate': 2801, 'untrained_level': 2698, 'entry_liquidity_limited': 425, 'category_gate': 488, 'horizon_gate': 286, 'minimum_order': 54}","12,14,15,20,23,25,30,35,39,40"
0.7,global_price_range,11-45c,,,2.745324148657414,5000.0,5001.199999999995,1.72,3,2.9200000000000066,0.0,5002.9199999999955,0.0005839999999990297,-1.72,329.80999999999966,16.173799226203517,627,624,0.3269230769230769,229.37,-226.45000000000002,1.0128946787370279,886.7585134259252,1.2019055739113953,0.006828000183408696,"{'price_gate': 2650, 'untrained_level': 2698, 'entry_liquidity_limited': 477, 'horizon_gate': 306, 'category_gate': 532, 'minimum_order': 59}","12,14,15,20,23,25,30,35,39,40,45"
0.7,global_price_range,11-49c,,,-7.411927422858809,5000.0,4991.050000000005,1.72,3,-7.230000000000012,0.0,4992.770000000005,-0.0014459999999989481,-1.72,398.06999999999937,18.648797971454233,720,717,0.3417015341701534,257.34000000000003,-264.57,0.972672638621159,959.2742285879629,-2.7509860281397307,0.008879085286684017,"{'price_gate': 2503, 'untrained_level': 2698, 'entry_liquidity_limited': 523, 'horizon_gate': 323, 'category_gate': 566, 'minimum_order': 62}","12,14,15,20,23,25,30,35,39,40,45,49"
0.7,global_price_range,16-20c,,,5.499156477175928,5000.0,5004.559999999997,1.0,1,5.560000000000002,0.0,5005.559999999997,0.0011119999999993357,-1.0,27.44000000000001,1.49659963182211,60,59,0.288135593220339,24.889999999999997,-19.330000000000002,1.287635799275737,108.43522824074071,18.715320038746643,0.001538197575593141,"{'price_gate': 4010, 'untrained_level': 2698, 'entry_liquidity_limited': 48, 'category_gate': 59, 'horizon_gate': 40, 'minimum_order': 5}",20
0.7,global_price_range,16-25c,,,-15.386569216504627,5000.0,4983.669999999996,1.02,2,-15.309999999999997,0.0,4984.689999999997,-0.0030620000000006753,-1.02,83.93,4.479799299621584,163,161,0.2484472049689441,50.870000000000005,-66.18,0.7686612269567845,255.69216504629637,-21.8549911335304,0.00475789255109383,"{'price_gate': 3778, 'untrained_level': 2698, 'entry_liquidity_limited': 119, 'horizon_gate': 87, 'category_gate': 134, 'minimum_order': 12}","20,23,25"
0.7,global_price_range,16-30c,,,-12.644864618206013,5000.0,4986.419999999995,1.02,2,-12.559999999999993,0.0,4987.439999999995,-0.002512000000000958,-1.02,113.31000000000004,5.93809822590351,223,221,0.2850678733031674,72.52000000000001,-85.08000000000001,0.8523742360131641,338.6461820601851,-13.537432998979584,0.004226721585431174,"{'price_gate': 3615, 'untrained_level': 2698, 'entry_liquidity_limited': 168, 'horizon_gate': 118, 'category_gate': 199, 'minimum_order': 19}","20,23,25,30"
0.7,global_price_range,16-35c,,,-16.87086062853007,5000.0,4982.199999999993,1.02,2,-16.77999999999998,0.0,4983.219999999994,-0.003356000000001247,-1.02,140.41000000000008,7.200898653686046,269,267,0.29213483146067415,86.75999999999999,-103.53999999999999,0.8379370291674715,398.606285300926,-15.365287066098764,0.00437750482225179,"{'price_gate': 3495, 'untrained_level': 2698, 'entry_liquidity_limited': 199, 'horizon_gate': 140, 'category_gate': 248, 'minimum_order': 22}","20,23,25,30,35"
0.7,global_price_range,16-40c,,,-13.395737243599527,5000.0,4985.689999999996,1.02,2,-13.28999999999999,0.0,4986.709999999996,-0.0026580000000007153,-1.02,205.7800000000001,10.009498809349513,388,386,0.34974093264248707,126.32,-139.60999999999999,0.9048062459709191,547.3724359953709,-8.862064804521907,0.0039407134449871125,"{'price_gate': 3239, 'untrained_level': 2698, 'entry_liquidity_limited': 286, 'horizon_gate': 176, 'category_gate': 337, 'minimum_order': 34}","20,23,25,30,35,39,40"
0.7,global_price_range,16-45c,,,-23.77580039763888,5000.0,4975.32,1.02,2,-23.659999999999993,0.0,4976.34,-0.0047319999999999585,-1.02,261.18,12.219700187766518,470,468,0.35683760683760685,149.78,-173.44,0.8635839483394834,648.003976388889,-13.326924393465918,0.005674688491570727,"{'price_gate': 3088, 'untrained_level': 2698, 'entry_liquidity_limited': 338, 'horizon_gate': 196, 'category_gate': 381, 'minimum_order': 39}","20,23,25,30,35,39,40,45"
0.7,global_price_range,16-49c,,,-33.93305196915511,5000.0,4965.170000000009,1.02,2,-33.81000000000002,0.0,4966.19000000001,-0.006761999999998047,-1.02,329.4399999999996,14.694698933017198,563,561,0.37076648841354726,177.75,-211.56,0.8401871809415768,720.5196915509266,-17.127429194109354,0.008326657490293403,"{'price_gate': 2941, 'untrained_level': 2698, 'entry_liquidity_limited': 384, 'horizon_gate': 213, 'category_gate': 415, 'minimum_order': 42}","20,23,25,30,35,39,40,45,49"
0.7,global_price_range,21-25c,,,-20.88572569368056,5000.0,4979.11,0.02,1,-20.87,0.0,4979.13,-0.004174000000000011,-0.02,56.49000000000001,2.9831996677994743,103,102,0.22549019607843138,25.98,-46.85000000000001,0.5545357524012806,147.2569368055555,-51.72965135121985,0.004956451180954292,"{'price_gate': 3942, 'untrained_level': 2698, 'entry_liquidity_limited': 71, 'horizon_gate': 47, 'category_gate': 75, 'minimum_order': 7}","23,25"
0.7,global_price_range,21-30c,,,-18.144021095381937,5000.0,4981.859999999998,0.02,1,-18.11999999999999,0.0,4981.879999999998,-0.0036240000000002937,-0.02,85.87000000000005,4.441498594081406,163,162,0.2839506172839506,47.62999999999999,-65.75,0.7244106463878325,230.21095381944446,-28.729301930555533,0.004191610781854576,"{'price_gate': 3779, 'untrained_level': 2698, 'entry_liquidity_limited': 120, 'horizon_gate': 78, 'category_gate': 140, 'minimum_order': 14}","23,25,30"
0.7,global_price_range,21-35c,,,-22.37001710570602,5000.0,4977.639999999997,0.02,1,-22.34,0.0,4977.659999999997,-0.004468000000000583,-0.02,112.97,5.70429902186394,209,208,0.2932692307692308,61.87,-84.21,0.7347108419427621,290.17105706018526,-28.10101077141106,0.005378934007615994,"{'price_gate': 3659, 'untrained_level': 2698, 'entry_liquidity_limited': 151, 'horizon_gate': 100, 'category_gate': 189, 'minimum_order': 17}","23,25,30,35"
0.7,global_price_range,21-40c,,,-18.894893720775453,5000.0,4981.129999999999,0.02,1,-18.84999999999999,0.0,4981.15,-0.003770000000000051,-0.02,178.34,8.512899177527425,328,327,0.36085626911314983,101.42999999999999,-120.27999999999999,0.8432823412038577,438.93720775462975,-15.674793292634522,0.004765283788240369,"{'price_gate': 3403, 'untrained_level': 2698, 'entry_liquidity_limited': 238, 'horizon_gate': 136, 'category_gate': 278, 'minimum_order': 29}","23,25,30,35,39,40"
0.7,global_price_range,21-45c,,,-29.2749568748148,5000.0,4970.760000000003,0.02,1,-29.219999999999985,0.0,4970.780000000003,-0.005843999999999294,-0.02,233.7400000000002,10.723100555944425,410,409,0.36674816625916873,124.89,-154.10999999999999,0.8103951722795407,539.568748148148,-19.7663412430841,0.006963482180677504,"{'price_gate': 3252, 'untrained_level': 2698, 'entry_liquidity_limited': 290, 'horizon_gate': 156, 'category_gate': 322, 'minimum_order': 34}","23,25,30,35,39,40,45"
0.7,global_price_range,21-49c,,,-39.43220844633105,5000.0,4960.610000000012,0.02,1,-39.37000000000004,0.0,4960.630000000013,-0.007873999999997383,-0.02,301.9999999999998,13.198099301195105,503,502,0.3804780876494024,152.86,-192.23000000000002,0.7951932580762628,612.0844633101852,-23.477233717526534,0.00970111534857625,"{'price_gate': 3105, 'untrained_level': 2698, 'entry_liquidity_limited': 336, 'horizon_gate': 173, 'category_gate': 356, 'minimum_order': 37}","23,25,30,35,39,40,45,49"
0.7,global_price_range,26-30c,,,2.741704598298612,5000.0,5002.749999999998,0,0,2.750000000000001,0.0,5002.749999999998,0.0005499999999996064,0.0,29.379999999999995,1.4582989262819277,60,60,0.38333333333333336,21.650000000000006,-18.9,1.1455026455026458,82.9540170138889,12.10007708043775,0.00072108278270034,"{'price_gate': 4011, 'untrained_level': 2698, 'entry_liquidity_limited': 49, 'horizon_gate': 31, 'category_gate': 65, 'minimum_order': 7}",30
0.7,global_price_range,26-35c,,,-1.4842914120254636,5000.0,4998.529999999997,0,0,-1.4700000000000006,0.0,4998.529999999997,-0.0002940000000005716,0.0,56.480000000000004,2.721099354064462,106,106,0.3584905660377358,35.889999999999986,-37.36,0.9606531049250532,142.91412025462947,-3.7543526073143187,0.0018379264829407843,"{'price_gate': 3891, 'untrained_level': 2698, 'entry_liquidity_limited': 80, 'horizon_gate': 53, 'category_gate': 114, 'minimum_order': 10}","30,35"
0.7,global_price_range,26-40c,,,1.9908319729050925,5000.0,5002.0199999999995,0,0,2.02,0.0,5002.0199999999995,0.0004039999999998489,0.0,121.85000000000005,5.52969950972795,225,225,0.4222222222222222,75.45000000000003,-73.43,1.0275091924281632,291.68027094907404,2.527767810969735,0.0018059277628894336,"{'price_gate': 3635, 'untrained_level': 2698, 'entry_liquidity_limited': 167, 'category_gate': 203, 'horizon_gate': 89, 'minimum_order': 22}","30,35,39,40"
0.7,global_price_range,26-45c,,,-8.389231181134264,5000.0,4991.650000000003,0,0,-8.350000000000005,0.0,4991.650000000003,-0.0016699999999993942,0.0,177.25000000000003,7.739900888144968,307,307,0.41368078175895767,98.91000000000003,-107.26,0.9221517807197466,392.31181134259225,-7.768692942406743,0.002482991905285559,"{'price_gate': 3484, 'untrained_level': 2698, 'horizon_gate': 109, 'entry_liquidity_limited': 219, 'category_gate': 247, 'minimum_order': 27}","30,35,39,40,45"
0.7,global_price_range,26-49c,,,-18.546482752650473,5000.0,4981.500000000013,0,0,-18.50000000000001,0.0,4981.500000000013,-0.003699999999997483,0.0,245.51000000000016,10.21489963339567,400,400,0.42,126.87999999999998,-145.38,0.8727472829825285,464.8275265046294,-14.526893557223,0.005076994419301154,"{'price_gate': 3337, 'untrained_level': 2698, 'horizon_gate': 126, 'entry_liquidity_limited': 265, 'category_gate': 281, 'minimum_order': 30}","30,35,39,40,45,49"
0.7,global_price_range,31-35c,,,-4.225996010324073,5000.0,4995.779999999999,0,0,-4.219999999999999,0.0,4995.779999999999,-0.0008440000000001779,0.0,27.100000000000005,1.2628004277825347,46,46,0.32608695652173914,14.240000000000002,-18.459999999999997,0.7713976164680392,59.96010324074076,-25.688748296774452,0.0017659999999999855,"{'price_gate': 4054, 'untrained_level': 2698, 'entry_liquidity_limited': 31, 'horizon_gate': 22, 'category_gate': 49, 'minimum_order': 3}",35
0.7,global_price_range,31-40c,,,-0.750872625393519,5000.0,4999.270000000001,0,0,-0.7300000000000004,0.0,4999.270000000001,-0.00014599999999975743,0.0,92.47000000000003,4.071400583446023,165,165,0.43636363636363634,53.8,-54.53000000000001,0.9866128736475333,208.72625393518507,-1.2765523980645952,0.0019,"{'price_gate': 3798, 'untrained_level': 2698, 'category_gate': 138, 'entry_liquidity_limited': 118, 'horizon_gate': 58, 'minimum_order': 15}","35,39,40"
0.7,global_price_range,31-45c,,,-11.130935779432875,5000.0,4988.900000000005,0,0,-11.100000000000005,0.0,4988.900000000005,-0.0022199999999990006,0.0,147.87,6.281601961863041,247,247,0.42105263157894735,77.25999999999999,-88.36,0.8743775464010863,309.3577943287035,-13.096485927537811,0.0031868336188943134,"{'price_gate': 3647, 'untrained_level': 2698, 'horizon_gate': 78, 'entry_liquidity_limited': 170, 'category_gate': 182, 'minimum_order': 20}","35,39,40,45"
0.7,global_price_range,31-49c,,,-21.288187350949084,5000.0,4978.750000000015,0,0,-21.25000000000001,0.0,4978.750000000015,-0.0042499999999970894,0.0,216.13000000000005,8.75660070711375,340,340,0.4264705882352941,105.22999999999999,-126.48,0.8319892473118279,381.87350949074045,-20.311044906842575,0.005896744996758878,"{'price_gate': 3500, 'untrained_level': 2698, 'horizon_gate': 95, 'entry_liquidity_limited': 216, 'category_gate': 216, 'minimum_order': 23}","35,39,40,45,49"
0.7,global_price_range,36-40c,,,3.4751233849305563,5000.0,5003.4900000000025,0,0,3.4900000000000007,0.0,5003.4900000000025,0.0006980000000005315,0.0,65.37000000000003,2.8086001556634907,119,119,0.4789915966386555,39.56,-36.07,1.0967563071804824,148.76615069444438,8.562767767087031,0.0008975099595622172,"{'price_gate': 3918, 'untrained_level': 2698, 'category_gate': 89, 'entry_liquidity_limited': 87, 'horizon_gate': 36, 'minimum_order': 12}","39,40"
0.7,global_price_range,36-45c,,,-6.9049397691087995,5000.0,4993.120000000006,0,0,-6.8800000000000034,0.0,4993.120000000006,-0.0013759999999987116,0.0,120.77000000000007,5.018801534080504,201,201,0.4427860696517413,63.019999999999996,-69.9,0.9015736766809727,249.39769108796287,-10.069058735248266,0.002513350928120836,"{'price_gate': 3767, 'untrained_level': 2698, 'horizon_gate': 56, 'entry_liquidity_limited': 139, 'category_gate': 133, 'minimum_order': 17}","39,40,45"
0.7,global_price_range,36-49c,,,-17.062191340625017,5000.0,4982.970000000016,0,0,-17.030000000000015,0.0,4982.970000000016,-0.0034059999999969115,0.0,189.03,7.493800279331214,294,294,0.4421768707482993,90.99,-108.02000000000001,0.8423440103684502,321.91340624999975,-19.309385317033563,0.004720638905097363,"{'price_gate': 3620, 'untrained_level': 2698, 'horizon_gate': 73, 'entry_liquidity_limited': 185, 'category_gate': 167, 'minimum_order': 20}","39,40,45,49"
0.7,global_price_range,41-45c,,,-10.380063154039355,5000.0,4989.630000000004,0,0,-10.370000000000003,0.0,4989.630000000004,-0.002073999999999243,0.0,55.4,2.2102013784170174,82,82,0.3902439024390244,23.46,-33.83,0.6934673366834171,100.6315403935185,-37.612958970901225,0.0027665005566973903,"{'price_gate': 4023, 'untrained_level': 2698, 'horizon_gate': 20, 'entry_liquidity_limited': 52, 'category_gate': 44, 'minimum_order': 5}",45
0.7,global_price_range,41-49c,,,-20.537314725555568,5000.0,4979.480000000013,0,0,-20.520000000000014,0.0,4979.480000000013,-0.004103999999997332,0.0,123.66000000000001,4.685200123667718,175,175,0.41714285714285715,51.42999999999999,-71.94999999999999,0.7148019457956915,173.14725555555557,-43.25682192286812,0.005041217248076747,"{'price_gate': 3876, 'untrained_level': 2698, 'horizon_gate': 37, 'entry_liquidity_limited': 98, 'category_gate': 78, 'minimum_order': 8}","45,49"
0.7,global_price_range,46-49c,,,-10.15725157151621,5000.0,4989.8500000000095,0,0,-10.150000000000007,0.0,4989.8500000000095,-0.002029999999998089,0.0,68.26000000000002,2.474998745250698,93,93,0.44086021505376344,27.97,-38.12000000000001,0.7337355718782789,72.51571516203705,-51.08892592070152,0.002841471486302282,"{'price_gate': 4027, 'untrained_level': 2698, 'category_gate': 34, 'entry_liquidity_limited': 46, 'horizon_gate': 17, 'minimum_order': 3}",49
0.7,global_price_range,all_trained_prices,,,111.14356979407393,5000.0,5109.169999999952,2.24,8,111.40999999999984,0.0,5111.409999999952,0.022281999999990365,-2.24,583.5999999999979,31.65429835373756,1384,1376,0.22965116279069767,539.39,-427.98,1.2603159026122714,1544.3020592592595,26.332057097369383,0.007267071293190986,"{'horizon_gate': 1227, 'untrained_level': 2698, 'category_gate': 1289, 'entry_liquidity_limited': 1324, 'minimum_order': 274, 'threshold_exit_insufficient_liquidity': 47}","1,2,3,4,5,6,7,8,9,10,12,14,15,20,23,25,30,35,39,40,45,49"
0.8,market,all,"crypto,economics,entertainment,other,politics,sports,weather",1,159.5952425161801,5000.0,5157.599999999976,2.21,4,159.80999999999955,0.0,5159.809999999976,0.03196199999999516,3.5799999999999996,1077.579999999999,63.07220117612045,2236,2232,0.357078853046595,822.15,-662.34,1.2412809131261888,1042.5748381944434,55.948645471838056,0.006642494505004861,"{'horizon_gate': 8814, 'entry_liquidity_limited': 1877, 'untrained_level': 932, 'threshold_exit_insufficient_liquidity': 373, 'minimum_order': 275}",
0.8,market,all,"crypto,economics,entertainment,other,politics,sports,weather",3,168.95566030532353,5000.0,5159.149999999945,10.579999999999997,31,169.72999999999945,0.0,5169.729999999945,0.03394599999998893,-1.200000000000001,1631.6899999999869,99.2325001604059,3575,3544,0.34960496613995484,1176.0,-1006.27,1.1686724239021336,2453.3969467592574,25.25129497769725,0.00742141103808623,"{'horizon_gate': 7230, 'entry_liquidity_limited': 3188, 'untrained_level': 932, 'threshold_exit_insufficient_liquidity': 630, 'minimum_order': 520}",
